1465;1.27
1466;1.26
1467;1.70
1468;1.89
1469;2.10
1470;2.15
1471;2.36
1472;2.57
1473;2.84
1474;2.87
1475;3.12
1476;3.61
1477;3.77
1478;3.83
1479;4.07
1480;4.20
1481;4.41
1482;4.81
1483;4.99
1484;4.96
1485;5.13
1486;5.42
1487;5.57
1488;5.87
1489;6.16
1490;6.46
1491;6.52
1492;6.56
1493;6.94
1494;7.13
1495;7.49
1496;7.52
1497;7.77
1498;7.92
1499;8.26
1500;8.56
1501;8.83
1502;8.87
1503;9.02
1504;9.52
1505;9.68
1506;9.97
1507;10.18
1508;10.40
1509;10.67
1510;10.96
1511;10.95
1512;11.10
1513;11.63
1514;11.85
1515;12.16
1516;12.25
1517;12.46
1518;12.94
1519;13.05
1520;13.14
1521;13.43
1522;13.85
1523;14.15
1524;14.29
1525;14.42
1526;14.61
1527;14.89
1528;15.19
1529;15.43
1530;15.61
1531;15.84
1532;16.21
1533;16.35
1534;16.60
1535;17.09
1536;17.26
1537;17.51
1538;17.73
1539;17.90
1540;18.12
1541;18.72
